Filename	CTN	Day	Treatment	Is_Duplicate	Invasion Score	K14 score	Type
CTN053 Tumorl d6-0013_AA01_12.tif_Files.tif	CTN053	6	Vehicle	NA	0	2	Tumor
CTN053 Tumorl d6-0013_AA01_13.tif_Files.tif	CTN053	6	Vehicle	NA	0	2	Tumor
CTN053 Tumorl d6-0013_AA01_14.tif_Files.tif	CTN053	6	Vehicle	NA	0	3	Tumor
CTN053 Tumorl d6-0013_AA01_15.tif_Files.tif	CTN053	6	Vehicle	NA	0	3	Tumor
CTN053 Tumorl d6-0013_AA01_16.tif_Files.tif	CTN053	6	Vehicle	NA	0	3	Tumor
CTN053 Tumorl d6-0013_AA01_17.tif_Files.tif	CTN053	6	Vehicle	NA	0	3	Tumor
CTN053 Tumorl d6-0013_AA01_18.tif_Files.tif	CTN053	6	Vehicle	NA	0	3	Tumor
CTN053 Tumorl d6-0013_AA01_19.tif_Files.tif	CTN053	6	Vehicle	NA	0	3	Tumor
CTN053 Tumorl d6-0013_AA01_20.tif_Files.tif	CTN053	6	Vehicle	NA	0	3	Tumor
CTN053 Tumorl d6-0013_AA01_21.tif_Files.tif	CTN053	6	Vehicle	NA	0	3	Tumor
CTN053 Tumorl d6-0013_AA01_22.tif_Files.tif	CTN053	6	Vehicle	NA	3	3	Tumor
CTN053 Tumorl d6-0013_AA01_23.tif_Files.tif	CTN053	6	Vehicle	NA	3	3	Tumor
CTN054 Tumorl d6-0014_AA06_01.tif_Files.tif	CTN054	6	Vehicle	NA	0	2	Tumor
CTN054 Tumorl d6-0014_AA06_02.tif_Files.tif	CTN054	6	Vehicle	NA	2	2	Tumor
CTN054 Tumorl d6-0014_AA06_03.tif_Files.tif	CTN054	6	Vehicle	NA	0	0	Tumor
CTN054 Tumorl d6-0014_AA06_04.tif_Files.tif	CTN054	6	Vehicle	NA	0	0	Tumor
CTN054 Tumorl d6-0014_AA06_05.tif_Files.tif	CTN054	6	Vehicle	NA	1	1	Tumor
CTN054 Tumorl d6-0014_AA06_06.tif_Files.tif	CTN054	6	Vehicle	NA	1	2	Tumor
CTN054 Tumorl d6-0014_AA06_07.tif_Files.tif	CTN054	6	Vehicle	NA	1	2	Tumor
CTN054 Tumorl d6-0014_AA06_08.tif_Files.tif	CTN054	6	Vehicle	NA	1	2	Tumor
CTN054 Tumorl d6-0014_AA06_09.tif_Files.tif	CTN054	6	Vehicle	NA	2	2	Tumor
CTN055 Tumorl d6-0015_AC04_01.tif_Files.tif	CTN055	6	Vehicle	NA	1	2	Tumor
CTN055 Tumorl d6-0015_AC04_02.tif_Files.tif	CTN055	6	Vehicle	NA	0	2	Tumor
CTN055 Tumorl d6-0015_AC04_03.tif_Files.tif	CTN055	6	Vehicle	NA	0	1	Tumor
CTN055 Tumorl d6-0015_AC04_04.tif_Files.tif	CTN055	6	Vehicle	NA	3	3	Tumor
CTN055 Tumorl d6-0015_AC04_05.tif_Files.tif	CTN055	6	Vehicle	NA	0	1	Tumor
CTN055 Tumorl d6-0015_AC04_06.tif_Files.tif	CTN055	6	Vehicle	NA	2	2	Tumor
CTN055 Tumorl d6-0015_AC04_07.tif_Files.tif	CTN055	6	Vehicle	NA	0	2	Tumor
CTN055 Tumorl d6-0015_AC04_08.tif_Files.tif	CTN055	6	Vehicle	NA	0	0	Tumor
CTN057 Tumor d6-0021_Position(75).tif_Files.tif	CTN057	6	Vehicle	NA	1	1	Tumor
CTN057 Tumor d6-0021_Position(76).tif_Files.tif	CTN057	6	Vehicle	NA	0	1	Tumor
CTN057 Tumor d6-0021_Position(77).tif_Files.tif	CTN057	6	Vehicle	NA	b	b	Tumor
CTN057 Tumor d6-0021_Position(78).tif_Files.tif	CTN057	6	Vehicle	NA	b	b	Tumor
CTN058 Tumorl d6-0016_AA02_01.tif_Files.tif	CTN058	6	Vehicle	NA	1	2	Tumor
CTN058 Tumorl d6-0016_AA02_02.tif_Files.tif	CTN058	6	Vehicle	NA	2	1	Tumor
CTN058 Tumorl d6-0016_AA02_03.tif_Files.tif	CTN058	6	Vehicle	NA	0	2	Tumor
CTN058 Tumorl d6-0016_AA02_04.tif_Files.tif	CTN058	6	Vehicle	NA	2	2	Tumor
CTN058 Tumorl d6-0016_AA02_05.tif_Files.tif	CTN058	6	Vehicle	NA	1	1	Tumor
CTN058 Tumorl d6-0016_AA02_06.tif_Files.tif	CTN058	6	Vehicle	NA	3	1	Tumor
CTN058 Tumorl d6-0016_AA02_07.tif_Files.tif	CTN058	6	Vehicle	NA	2	1	Tumor
CTN058 Tumorl d6-0016_AA02_08.tif_Files.tif	CTN058	6	Vehicle	NA	1	1	Tumor
CTN058 Tumorl d6-0016_AA02_09.tif_Files.tif	CTN058	6	Vehicle	NA	3	2	Tumor
CTN058 Tumorl d6-0016_AA02_10.tif_Files.tif	CTN058	6	Vehicle	NA	2	1	Tumor
CTN058 Tumorl d6-0016_AA02_11.tif_Files.tif	CTN058	6	Vehicle	NA	3	2	Tumor
CTN058 Tumorl d6-0016_AA02_12.tif_Files.tif	CTN058	6	Vehicle	NA	0	1	Tumor
CTN058 Tumorl d6-0016_AA02_13.tif_Files.tif	CTN058	6	Vehicle	NA	0	1	Tumor
CTN058 Tumorl d6-0016_AA02_14.tif_Files.tif	CTN058	6	Vehicle	NA	2	1	Tumor
CTN058 Tumorl d6-0016_AA02_15.tif_Files.tif	CTN058	6	Vehicle	NA	2	2	Tumor
CTN058 Tumorl d6-0016_AA02_16.tif_Files.tif	CTN058	6	Vehicle	NA	1	0	Tumor
CTN058 Tumorl d6-0016_AA02_17.tif_Files.tif	CTN058	6	Vehicle	NA	2	1	Tumor
CTN060 Tumorl d6-0017_AB01_01.tif_Files.tif	CTN060	6	Vehicle	NA	0	0	Tumor
CTN060 Tumorl d6-0017_AB01_02.tif_Files.tif	CTN060	6	Vehicle	NA	1	0	Tumor
CTN060 Tumorl d6-0017_AB01_03.tif_Files.tif	CTN060	6	Vehicle	NA	1	0	Tumor
CTN060 Tumorl d6-0017_AB01_04.tif_Files.tif	CTN060	6	Vehicle	NA	0	0	Tumor
CTN060 Tumorl d6-0017_AB01_05.tif_Files.tif	CTN060	6	Vehicle	NA	0	0	Tumor
CTN060 Tumorl d6-0017_AB01_06.tif_Files.tif	CTN060	6	Vehicle	NA	1	0	Tumor
CTN060 Tumorl d6-0017_AB01_07.tif_Files.tif	CTN060	6	Vehicle	NA	1	0	Tumor
CTN060 Tumorl d6-0017_AB01_08.tif_Files.tif	CTN060	6	Vehicle	NA	2	1	Tumor
CTN060 Tumorl d6-0017_AB01_09.tif_Files.tif	CTN060	6	Vehicle	NA	1	0	Tumor
CTN060 Tumorl d6-0017_AB01_10.tif_Files.tif	CTN060	6	Vehicle	NA	0	0	Tumor
CTN060 Tumorl d6-0017_AB01_11.tif_Files.tif	CTN060	6	Vehicle	NA	2	1	Tumor
CTN060 Tumorl d6-0017_AB01_12.tif_Files.tif	CTN060	6	Vehicle	NA	0	1	Tumor
CTN060 Tumorl d6-0017_AB01_13.tif_Files.tif	CTN060	6	Vehicle	NA	1	0	Tumor
CTN060 Tumorl d6-0017_AB01_14.tif_Files.tif	CTN060	6	Vehicle	NA	1	0	Tumor
CTN060 Tumorl d6-0017_AB01_15.tif_Files.tif	CTN060	6	Vehicle	NA	0	1	Tumor
CTN060 Tumorl d6-0017_AB01_16.tif_Files.tif	CTN060	6	Vehicle	NA	1	0	Tumor
CTN060 Tumorl d6-0017_AB01_17.tif_Files.tif	CTN060	6	Vehicle	NA	3	2	Tumor
CTN060 Tumorl d6-0017_AB01_18.tif_Files.tif	CTN060	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(1).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(2).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(3).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(4).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(5).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(6).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(7).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(8).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(9).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(10).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(11).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(12).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(13).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(14).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(15).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(16).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(17).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(18).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN064 Tumor d6-0004_Position(19).tif_Files.tif	CTN064	6	Vehicle	NA	0	0	Tumor
CTN069 Tumor d6-0004_AD01_01.tif_Files.tif	CTN069	6	Vehicle	NA	1	2	Tumor
CTN069 Tumor d6-0004_AD01_02.tif_Files.tif	CTN069	6	Vehicle	NA	0	0	Tumor
CTN069 Tumor d6-0004_AD01_03.tif_Files.tif	CTN069	6	Vehicle	NA	0	1	Tumor
CTN069 Tumor d6-0004_AD01_04.tif_Files.tif	CTN069	6	Vehicle	NA	0	1	Tumor
CTN069 Tumor d6-0004_AD01_05.tif_Files.tif	CTN069	6	Vehicle	NA	0	0	Tumor
CTN069 Tumor d6-0004_AD01_06.tif_Files.tif	CTN069	6	Vehicle	NA	0	1	Tumor
CTN070 Tumor d6-0005_AD05_01.tif_Files.tif	CTN070	6	Vehicle	NA	1	3	Tumor
CTN070 Tumor d6-0005_AD05_02.tif_Files.tif	CTN070	6	Vehicle	NA	2	3	Tumor
CTN070 Tumor d6-0005_AD05_03.tif_Files.tif	CTN070	6	Vehicle	NA	2	3	Tumor
CTN070 Tumor d6-0005_AD05_04.tif_Files.tif	CTN070	6	Vehicle	NA	0	1	Tumor
CTN070 Tumor d6-0005_AD05_05.tif_Files.tif	CTN070	6	Vehicle	NA	2	3	Tumor
CTN070 Tumor d6-0005_AD05_06.tif_Files.tif	CTN070	6	Vehicle	NA	0	1	Tumor
CTN070 Tumor d6-0005_AD05_07.tif_Files.tif	CTN070	6	Vehicle	NA	1	0	Tumor
CTN071 Tumor d6-0014_Position(94).tif_Files.tif	CTN071	6	Vehicle	NA	2	1	Tumor
CTN071 Tumor d6-0014_Position(95).tif_Files.tif	CTN071	6	Vehicle	NA	2	2	Tumor
CTN071 Tumor d6-0014_Position(96).tif_Files.tif	CTN071	6	Vehicle	NA	3	2	Tumor
CTN071 Tumor d6-0014_Position(97).tif_Files.tif	CTN071	6	Vehicle	NA	3	1	Tumor
CTN071 Tumor d6-0014_Position(98).tif_Files.tif	CTN071	6	Vehicle	NA	2	1	Tumor
CTN071 Tumor d6-0014_Position(99).tif_Files.tif	CTN071	6	Vehicle	NA	3	1	Tumor
CTN071 Tumor d6-0014_Position(100).tif_Files.tif	CTN071	6	Vehicle	NA	3	3	Tumor
CTN071 Tumor d6-0014_Position(101).tif_Files.tif	CTN071	6	Vehicle	NA	b	b	Tumor
CTN073 Tumor d6-0001_AB02_01.tif_Files.tif	CTN073	6	Vehicle	NA	1	2	Tumor
CTN073 Tumor d6-0001_AB02_02.tif_Files.tif	CTN073	6	Vehicle	NA	0	2	Tumor
CTN073 Tumor d6-0001_AB02_03.tif_Files.tif	CTN073	6	Vehicle	NA	0	2	Tumor
CTN075 Tumor d6-0001_AB01_01.tif_Files.tif	CTN075	6	Vehicle	NA	1	0	Tumor
CTN075 Tumor d6-0001_AB01_02.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_03.tif_Files.tif	CTN075	6	Vehicle	NA	1	1	Tumor
CTN075 Tumor d6-0001_AB01_04.tif_Files.tif	CTN075	6	Vehicle	NA	1	1	Tumor
CTN075 Tumor d6-0001_AB01_05.tif_Files.tif	CTN075	6	Vehicle	NA	1	1	Tumor
CTN075 Tumor d6-0001_AB01_06.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_07.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_08.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_09.tif_Files.tif	CTN075	6	Vehicle	NA	2	1	Tumor
CTN075 Tumor d6-0001_AB01_10.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_11.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_12.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_13.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_14.tif_Files.tif	CTN075	6	Vehicle	NA	1	2	Tumor
CTN075 Tumor d6-0001_AB01_15.tif_Files.tif	CTN075	6	Vehicle	NA	1	0	Tumor
CTN075 Tumor d6-0001_AB01_16.tif_Files.tif	CTN075	6	Vehicle	NA	1	0	Tumor
CTN075 Tumor d6-0001_AB01_17.tif_Files.tif	CTN075	6	Vehicle	NA	1	0	Tumor
CTN075 Tumor d6-0001_AB01_18.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_19.tif_Files.tif	CTN075	6	Vehicle	NA	1	2	Tumor
CTN075 Tumor d6-0001_AB01_20.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_21.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_22.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_23.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_24.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_25.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_26.tif_Files.tif	CTN075	6	Vehicle	NA	1	1	Tumor
CTN075 Tumor d6-0001_AB01_27.tif_Files.tif	CTN075	6	Vehicle	NA	3	2	Tumor
CTN075 Tumor d6-0001_AB01_28.tif_Files.tif	CTN075	6	Vehicle	NA	3	2	Tumor
CTN075 Tumor d6-0001_AB01_29.tif_Files.tif	CTN075	6	Vehicle	NA	3	2	Tumor
CTN075 Tumor d6-0001_AB01_30.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_31.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_32.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_33.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_34.tif_Files.tif	CTN075	6	Vehicle	NA	1	1	Tumor
CTN075 Tumor d6-0001_AB01_35.tif_Files.tif	CTN075	6	Vehicle	NA	2	0	Tumor
CTN075 Tumor d6-0001_AB01_36.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_37.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_38.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_39.tif_Files.tif	CTN075	6	Vehicle	NA	2	3	Tumor
CTN075 Tumor d6-0001_AB01_40.tif_Files.tif	CTN075	6	Vehicle	NA	3	3	Tumor
CTN075 Tumor d6-0001_AB01_41.tif_Files.tif	CTN075	6	Vehicle	NA	3	3	Tumor
CTN075 Tumor d6-0001_AB01_42.tif_Files.tif	CTN075	6	Vehicle	NA	3	3	Tumor
CTN075 Tumor d6-0001_AB01_43.tif_Files.tif	CTN075	6	Vehicle	NA	1	0	Tumor
CTN075 Tumor d6-0001_AB01_44.tif_Files.tif	CTN075	6	Vehicle	NA	0	0	Tumor
CTN075 Tumor d6-0001_AB01_45.tif_Files.tif	CTN075	6	Vehicle	NA	2	3	Tumor
CTN075 Tumor d6-0001_AB01_46.tif_Files.tif	CTN075	6	Vehicle	NA	2	3	Tumor
CTN076 Tumor d6-0008_Position(1).tif_Files.tif	CTN076	6	Vehicle	NA	3	3	Tumor
CTN076 Tumor d6-0008_Position(2).tif_Files.tif	CTN076	6	Vehicle	NA	0	1	Tumor
CTN076 Tumor d6-0008_Position(3).tif_Files.tif	CTN076	6	Vehicle	NA	0	2	Tumor
CTN076 Tumor d6-0008_Position(4).tif_Files.tif	CTN076	6	Vehicle	NA	0	1	Tumor
CTN076 Tumor d6-0008_Position(5).tif_Files.tif	CTN076	6	Vehicle	NA	0	0	Tumor
CTN076 Tumor d6-0008_Position(6).tif_Files.tif	CTN076	6	Vehicle	NA	3	3	Tumor
CTN076 Tumor d6-0008_Position(7).tif_Files.tif	CTN076	6	Vehicle	NA	0	1	Tumor
CTN076 Tumor d6-0008_Position(8).tif_Files.tif	CTN076	6	Vehicle	NA	0	0	Tumor
CTN076 Tumor d6-0008_Position(9).tif_Files.tif	CTN076	6	Vehicle	NA	0	0	Tumor
CTN076 Tumor d6-0008_Position(10).tif_Files.tif	CTN076	6	Vehicle	NA	0	1	Tumor
CTN076 Tumor d6-0008_Position(11).tif_Files.tif	CTN076	6	Vehicle	NA	0	1	Tumor
CTN076 Tumor d6-0008_Position(12).tif_Files.tif	CTN076	6	Vehicle	NA	0	0	Tumor
CTN076 Tumor d6-0008_Position(13).tif_Files.tif	CTN076	6	Vehicle	NA	1	1	Tumor
CTN076 Tumor d6-0008_Position(14).tif_Files.tif	CTN076	6	Vehicle	NA	2	3	Tumor
CTN077 Tumor, spine met d6-0005_AB01_01.tif_Files.tif	CTN077	6	Vehicle	NA	b	b	Tumor
CTN077 Tumor, spine met d6-0005_AB01_02.tif_Files.tif	CTN077	6	Vehicle	NA	b	1	Tumor
CTN077 Tumor, spine met d6-0005_AB01_03.tif_Files.tif	CTN077	6	Vehicle	NA	0	0	Tumor
CTN077 Tumor, spine met d6-0005_AB01_04.tif_Files.tif	CTN077	6	Vehicle	NA	1	0	Tumor
CTN077 Tumor, spine met d6-0005_AB01_05.tif_Files.tif	CTN077	6	Vehicle	NA	b	b	Tumor
CTN077 Tumor, spine met d6-0005_AB01_06.tif_Files.tif	CTN077	6	Vehicle	NA	0	1	Tumor
CTN077 Tumor, spine met d6-0005_AB01_07.tif_Files.tif	CTN077	6	Vehicle	NA	0	1	Tumor
CTN077 Tumor, spine met d6-0005_AB01_08.tif_Files.tif	CTN077	6	Vehicle	NA	0	0	Tumor
CTN077 Tumor, spine met d6-0005_AB01_10.tif_Files.tif	CTN077	6	Vehicle	NA	0	0	Tumor
CTN077 Tumor, spine met d6-0005_AB01_11.tif_Files.tif	CTN077	6	Vehicle	NA	0	0	Tumor
CTN077 Tumor, spine met d6-0005_AB01_12.tif_Files.tif	CTN077	6	Vehicle	NA	0	0	Tumor
CTN077 Tumor, spine met d6-0005_AB01_13.tif_Files.tif	CTN077	6	Vehicle	NA	0	0	Tumor
CTN077 Tumor, spine met d6-0005_AB01_14.tif_Files.tif	CTN077	6	Vehicle	NA	0	0	Tumor
CTN078 Tumor d6-0006_AB02_01.tif_Files.tif	CTN078	6	Vehicle	NA	0	3	Tumor
CTN078 Tumor d6-0006_AB02_02.tif_Files.tif	CTN078	6	Vehicle	NA	0	3	Tumor
CTN078 Tumor d6-0006_AB02_03.tif_Files.tif	CTN078	6	Vehicle	NA	0	2	Tumor
CTN078 Tumor d6-0006_AB02_04.tif_Files.tif	CTN078	6	Vehicle	NA	1	3	Tumor
CTN078 Tumor d6-0006_AB02_05.tif_Files.tif	CTN078	6	Vehicle	NA	2	2	Tumor
CTN078 Tumor d6-0006_AB02_06.tif_Files.tif	CTN078	6	Vehicle	NA	2	3	Tumor
CTN078 Tumor d6-0006_AB02_07.tif_Files.tif	CTN078	6	Vehicle	NA	0	0	Tumor
CTN078 Tumor d6-0006_AB02_08.tif_Files.tif	CTN078	6	Vehicle	NA	0	3	Tumor
CTN078 Tumor d6-0006_AB02_09.tif_Files.tif	CTN078	6	Vehicle	NA	0	3	Tumor
CTN078 Tumor d6-0006_AB02_10.tif_Files.tif	CTN078	6	Vehicle	NA	1	3	Tumor
CTN078 Tumor d6-0006_AB02_11.tif_Files.tif	CTN078	6	Vehicle	NA	2	3	Tumor
CTN078 Tumor d6-0006_AB02_12.tif_Files.tif	CTN078	6	Vehicle	NA	3	3	Tumor
CTN078 Tumor d6-0006_AB02_13.tif_Files.tif	CTN078	6	Vehicle	NA	3	3	Tumor
CTN078 Tumor d6-0006_AB02_14.tif_Files.tif	CTN078	6	Vehicle	NA	2	3	Tumor
CTN078 Tumor d6-0006_AB02_15.tif_Files.tif	CTN078	6	Vehicle	NA	0	3	Tumor
CTN078 Tumor d6-0006_AB02_16.tif_Files.tif	CTN078	6	Vehicle	NA	2	3	Tumor
CTN080 Tumor d6-0007_AB01_01.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_02.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_03.tif_Files.tif	CTN080	6	Vehicle	NA	2	0	Tumor
CTN080 Tumor d6-0007_AB01_04.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_05.tif_Files.tif	CTN080	6	Vehicle	NA	0	1	Tumor
CTN080 Tumor d6-0007_AB01_06.tif_Files.tif	CTN080	6	Vehicle	NA	2	0	Tumor
CTN080 Tumor d6-0007_AB01_07.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_08.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_09.tif_Files.tif	CTN080	6	Vehicle	NA	1	0	Tumor
CTN080 Tumor d6-0007_AB01_10.tif_Files.tif	CTN080	6	Vehicle	NA	1	0	Tumor
CTN080 Tumor d6-0007_AB01_11.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_12.tif_Files.tif	CTN080	6	Vehicle	NA	1	0	Tumor
CTN080 Tumor d6-0007_AB01_13.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_14.tif_Files.tif	CTN080	6	Vehicle	NA	1	0	Tumor
CTN080 Tumor d6-0007_AB01_15.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_16.tif_Files.tif	CTN080	6	Vehicle	NA	1	0	Tumor
CTN080 Tumor d6-0007_AB01_17.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_18.tif_Files.tif	CTN080	6	Vehicle	NA	1	2	Tumor
CTN080 Tumor d6-0007_AB01_19.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_20.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_21.tif_Files.tif	CTN080	6	Vehicle	NA	1	1	Tumor
CTN080 Tumor d6-0007_AB01_22.tif_Files.tif	CTN080	6	Vehicle	NA	2	0	Tumor
CTN080 Tumor d6-0007_AB01_23.tif_Files.tif	CTN080	6	Vehicle	NA	1	0	Tumor
CTN080 Tumor d6-0007_AB01_24.tif_Files.tif	CTN080	6	Vehicle	NA	1	0	Tumor
CTN080 Tumor d6-0007_AB01_25.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_26.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_27.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_28.tif_Files.tif	CTN080	6	Vehicle	NA	0	0	Tumor
CTN080 Tumor d6-0007_AB01_29.tif_Files.tif	CTN080	6	Vehicle	NA	0	2	Tumor
CTN080 Tumor d6-0007_AB01_30.tif_Files.tif	CTN080	6	Vehicle	NA	1	2	Tumor
CTN082 Tumor d6-0001/TN082 Tumor d6-0001_AB01_01.tif_Files.tif	CTN082	6	Vehicle	NA	0	0	Tumor
CTN082 Tumor d6-0001/TN082 Tumor d6-0001_AB01_03.tif_Files.tif	CTN082	6	Vehicle	NA	0	0	Tumor
CTN082 Tumor d6-0001/TN082 Tumor d6-0001_AB01_07.tif_Files.tif	CTN082	6	Vehicle	NA	0	0	Tumor
CTN082 Tumor d6-0001/TN082 Tumor d6-0001_AB01_06.tif_Files.tif	CTN082	6	Vehicle	NA	0	0	Tumor
CTN082 Tumor d6-0001/TN082 Tumor d6-0001_AB01_05.tif_Files.tif	CTN082	6	Vehicle	NA	0	0	Tumor
CTN082 Tumor d6-0001/TN082 Tumor d6-0001_AB01_08.tif_Files.tif	CTN082	6	Vehicle	NA	0	0	Tumor
CTN082 Tumor d6-0001/TN082 Tumor d6-0001_AB01_04.tif_Files.tif	CTN082	6	Vehicle	NA	0	0	Tumor
CTN082 Tumor d6-0001/TN082 Tumor d6-0001_AB01_02.tif_Files.tif	CTN082	6	Vehicle	NA	0	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_17.tif_Files.tif	CTN083	6	Vehicle	NA	1	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_06.tif_Files.tif	CTN083	6	Vehicle	NA	0	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_14.tif_Files.tif	CTN083	6	Vehicle	NA	2	2	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_07.tif_Files.tif	CTN083	6	Vehicle	NA	b	b	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_16.tif_Files.tif	CTN083	6	Vehicle	NA	0	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_15.tif_Files.tif	CTN083	6	Vehicle	NA	1	1	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_12.tif_Files.tif	CTN083	6	Vehicle	NA	0	2	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_04.tif_Files.tif	CTN083	6	Vehicle	NA	0	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_05.tif_Files.tif	CTN083	6	Vehicle	NA	b	b	Tumor
