newfilename	origfilename	ctnnum	annot	daynum	orgnum	power	pxlinmedian	invasion_veena	k14_veena
CTN083_Day6_04.tif	TN083 Tumor d6-0005_AA01_04.tif_Files.tif	083	Tumor	6	04	0.050465735	12	0	0
CTN083_Day6_06.tif	TN083 Tumor d6-0005_AA01_06.tif_Files.tif	083	Tumor	6	06	0.146983689	4	0	0
CTN083_Day6_08.tif	TN083 Tumor d6-0005_AA01_08.tif_Files.tif	083	Tumor	6	08	0.045142567	5	0	0
CTN083_Day6_09.tif	TN083 Tumor d6-0005_AA01_09.tif_Files.tif	083	Tumor	6	09	0.050725554	11	1	1
CTN083_Day6_10.tif	TN083 Tumor d6-0005_AA01_10.tif_Files.tif	083	Tumor	6	10	0.060559146	14	0	0
CTN083_Day6_11.tif	TN083 Tumor d6-0005_AA01_11.tif_Files.tif	083	Tumor	6	11	0.007986572	9	0	1
CTN083_Day6_12.tif	TN083 Tumor d6-0005_AA01_12.tif_Files.tif	083	Tumor	6	12	0.10337023	14	0	2
CTN083_Day6_13.tif	TN083 Tumor d6-0005_AA01_13.tif_Files.tif	083	Tumor	6	13	0.156937177	6	1	1
CTN083_Day6_14.tif	TN083 Tumor d6-0005_AA01_14.tif_Files.tif	083	Tumor	6	14	0.231072946	8	2	2
CTN083_Day6_15.tif	TN083 Tumor d6-0005_AA01_15.tif_Files.tif	083	Tumor	6	15	0.068028173	17	1	1
CTN083_Day6_16.tif	TN083 Tumor d6-0005_AA01_16.tif_Files.tif	083	Tumor	6	16	0.059308183	6	0	0
CTN083_Day6_17.tif	TN083 Tumor d6-0005_AA01_17.tif_Files.tif	083	Tumor	6	17	0.103224886	4	1	0
CTN083_Day6_18.tif	TN083 Tumor d6-0005_AA01_18.tif_Files.tif	083	Tumor	6	18	0.018549968	4	0	0
CTN084_Day0_01.tif	TN084 Tumor d0-0046_Position(338).tif_Files.tif	084	Tumor	0	01	0.005822475	5	0	0
CTN084_Day0_02.tif	TN084 Tumor d0-0046_Position(339).tif_Files.tif	084	Tumor	0	02	0.005516302	5	0	0
CTN084_Day0_03.tif	TN084 Tumor d0-0046_Position(340).tif_Files.tif	084	Tumor	0	03	0.043498413	6	0	0
CTN084_Day0_04.tif	TN084 Tumor d0-0046_Position(341).tif_Files.tif	084	Tumor	0	04	0.025802535	6	0	0
CTN084_Day0_05.tif	TN084 Tumor d0-0046_Position(342).tif_Files.tif	084	Tumor	0	05	0.017356439	5	0	0
CTN084_Day0_07.tif	TN084 Tumor d0-0046_Position(344).tif_Files.tif	084	Tumor	0	07	0.036589951	6	0	0
CTN084_Day0_08.tif	TN084 Tumor d0-0046_Position(345).tif_Files.tif	084	Tumor	0	08	0.010478087	5	0	0
CTN084_Day0_09.tif	TN084 Tumor d0-0046_Position(346).tif_Files.tif	084	Tumor	0	09	0.013130685	5	0	0
CTN084_Day0_10.tif	TN084 Tumor d0-0046_Position(347).tif_Files.tif	084	Tumor	0	10	0.009435633	5	0	0
CTN084_Day0_11.tif	TN084 Tumor d0-0046_Position(348).tif_Files.tif	084	Tumor	0	11	0.002952518	5	0	0
CTN084_Day0_12.tif	TN084 Tumor d0-0046_Position(349).tif_Files.tif	084	Tumor	0	12	0.013197022	5	0	0
CTN084_Day0_13.tif	TN084 Tumor d0-0046_Position(350).tif_Files.tif	084	Tumor	0	13	0.087019886	5	0	0
CTN084_Day6_01.tif	TN084 Tumor d6-0006_AB01_01.tif_Files.tif	084	Tumor	6	01	0.033417911	4	0	0
CTN084_Day6_02.tif	TN084 Tumor d6-0006_AB01_02.tif_Files.tif	084	Tumor	6	02	0.00177089	4	0	0
CTN084_Day6_03.tif	TN084 Tumor d6-0006_AB01_03.tif_Files.tif	084	Tumor	6	03	0.002819876	4	0	0
CTN084_Day6_04.tif	TN084 Tumor d6-0006_AB01_04.tif_Files.tif	084	Tumor	6	04	0.002274927	4	0	0
CTN084_Day6_05.tif	TN084 Tumor d6-0006_AB01_05.tif_Files.tif	084	Tumor	6	05	0.005234331	6	0	0
CTN084_Day6_06.tif	TN084 Tumor d6-0006_AB01_06.tif_Files.tif	084	Tumor	6	06	0.002841974	4	0	0
CTN084_Day6_07.tif	TN084 Tumor d6-0006_AB01_07.tif_Files.tif	084	Tumor	6	07	0.022100677	4	0	0
CTN084_Day6_08.tif	TN084 Tumor d6-0006_AB01_08.tif_Files.tif	084	Tumor	6	08	0.002726015	4	0	0
CTN084_Day6_09.tif	TN084 Tumor d6-0006_AB01_09.tif_Files.tif	084	Tumor	6	09	0.003992308	4	0	0
CTN085_Day0_01.tif	TN085 Tumor d0-0047_Position(351).tif_Files.tif	085	Tumor	0	01	0.204879894	6	0	0
CTN085_Day0_02.tif	TN085 Tumor d0-0047_Position(352).tif_Files.tif	085	Tumor	0	02	0.044240151	10	0	2
CTN085_Day0_03.tif	TN085 Tumor d0-0047_Position(353).tif_Files.tif	085	Tumor	0	03	0.08826077	6	0	0
CTN085_Day0_04.tif	TN085 Tumor d0-0047_Position(354).tif_Files.tif	085	Tumor	0	04	0.059437118	5	0	0
CTN085_Day0_05.tif	TN085 Tumor d0-0047_Position(355).tif_Files.tif	085	Tumor	0	05	0.033239891	12	0	0
CTN085_Day0_06.tif	TN085 Tumor d0-0047_Position(356).tif_Files.tif	085	Tumor	0	06	0.058737201	6	0	0
CTN085_Day0_07.tif	TN085 Tumor d0-0047_Position(357).tif_Files.tif	085	Tumor	0	07	0.064663626	7	0	0
CTN085_Day0_08.tif	TN085 Tumor d0-0047_Position(358).tif_Files.tif	085	Tumor	0	08	0.031075492	5	0	0
CTN085_Day0_09.tif	TN085 Tumor d0-0047_Position(359).tif_Files.tif	085	Tumor	0	09	0.008001917	27	0	1
CTN085_Day0_10.tif	TN085 Tumor d0-0047_Position(360).tif_Files.tif	085	Tumor	0	10	0.057469246	7	0	0
CTN085_Day0_11.tif	TN085 Tumor d0-0047_Position(361).tif_Files.tif	085	Tumor	0	11	0.006501799	10	0	0
CTN085_Day0_12.tif	TN085 Tumor d0-0047_Position(362).tif_Files.tif	085	Tumor	0	12	0.052894598	7	0	0
CTN086_Day6_02.tif	TN086 Tumor d6-0048_Position(363).tif_Files.tif	086	Tumor	6	02	0.003085666	8	0	1
CTN086_Day6_03.tif	TN086 Tumor d6-0048_Position(364).tif_Files.tif	086	Tumor	6	03	0.024034688	12	0	0
CTN086_Day6_04.tif	TN086 Tumor d6-0048_Position(365).tif_Files.tif	086	Tumor	6	04	0.014827398	16	0	0
CTN086_Day6_05.tif	TN086 Tumor d6-0048_Position(366).tif_Files.tif	086	Tumor	6	05	0.01856917	9	0	2
CTN086_Day6_06.tif	TN086 Tumor d6-0048_Position(368).tif_Files.tif	086	Tumor	6	06	0.026261434	31	0	2
CTN086_Day6_07.tif	TN086 Tumor d6-0048_Position(369).tif_Files.tif	086	Tumor	6	07	0.016976412	20	0	1
CTN086_Day6_09.tif	TN086 Tumor d6-0048_Position(371).tif_Files.tif	086	Tumor	6	09	0.010417966	6	0	0
CTN086_Day6_10.tif	TN086 Tumor d6-0048_Position(372).tif_Files.tif	086	Tumor	6	10	0.017717499	6	0	0
CTN087_Day0_01.tif	TN087 Tumor d0-0049_Position(374).tif_Files.tif	087	Tumor	0	01	0.04721835	5	0	0
CTN087_Day0_03.tif	TN087 Tumor d0-0049_Position(376).tif_Files.tif	087	Tumor	0	03	0.009104042	5	0	0
CTN087_Day0_04.tif	TN087 Tumor d0-0049_Position(377).tif_Files.tif	087	Tumor	0	04	0.019022603	5	0	0
CTN087_Day0_05.tif	TN087 Tumor d0-0049_Position(378).tif_Files.tif	087	Tumor	0	05	0.048309595	9	0	0
CTN087_Day0_06.tif	TN087 Tumor d0-0049_Position(379).tif_Files.tif	087	Tumor	0	06	0.063614989	8	0	0
CTN087_Day0_07.tif	TN087 Tumor d0-0049_Position(380).tif_Files.tif	087	Tumor	0	07	0.095210811	7	0	0
CTN087_Day0_08.tif	TN087 Tumor d0-0049_Position(381).tif_Files.tif	087	Tumor	0	08	0.068960157	7	0	0
CTN087_Day0_09.tif	TN087 Tumor d0-0049_Position(382).tif_Files.tif	087	Tumor	0	09	0.065628651	9	0	0
CTN087_Day0_10.tif	TN087 Tumor d0-0049_Position(383).tif_Files.tif	087	Tumor	0	10	0.057341489	12	0	0
CTN087_Day0_11.tif	TN087 Tumor d0-0049_Position(384).tif_Files.tif	087	Tumor	0	11	0.058327647	13	0	1
CTN087_Day0_12.tif	TN087 Tumor d0-0049_Position(385).tif_Files.tif	087	Tumor	0	12	0.00659248	7	0	0
CTN087_Day0_13.tif	TN087 Tumor d0-0049_Position(386).tif_Files.tif	087	Tumor	0	13	0.006832784	6	0	0
CTN087_Day0_14.tif	TN087 Tumor d0-0049_Position(387).tif_Files.tif	087	Tumor	0	14	0.027232513	7	0	0
CTN087_Day0_15.tif	TN087 Tumor d0-0049_Position(388).tif_Files.tif	087	Tumor	0	15	0.064692099	13	0	1
CTN087_Day0_16.tif	TN087 Tumor d0-0049_Position(389).tif_Files.tif	087	Tumor	0	16	0.025227131	7	0	0
CTN087_Day6_01.tif	TN087 Tumor d6 -0011_AB04_01.tif_Files.tif	087	Tumor	6	01	0.030995758	8	0	1
CTN087_Day6_02.tif	TN087 Tumor d6 -0011_AB04_02.tif_Files.tif	087	Tumor	6	02	0.245738369	17	2	1
CTN087_Day6_03.tif	TN087 Tumor d6 -0011_AB04_03.tif_Files.tif	087	Tumor	6	03	0.108311659	9	2	0
CTN087_Day6_04.tif	TN087 Tumor d6 -0011_AB04_04.tif_Files.tif	087	Tumor	6	04	0.159103781	8	2	1
CTN087_Day6_10.tif	TN087 Tumor d6 -0011_AB04_10.tif_Files.tif	087	Tumor	6	10	0.038820907	16	2	2
CTN087_Day6_12.tif	TN087 Tumor d6 -0011_AB04_12.tif_Files.tif	087	Tumor	6	12	0.029181102	8	0	1
CTN087_Day6_13.tif	TN087 Tumor d6 -0011_AB04_13.tif_Files.tif	087	Tumor	6	13	0.048075479	9	0	1
CTN087_Day6_14.tif	TN087 Tumor d6 -0011_AB04_14.tif_Files.tif	087	Tumor	6	14	0.10525598	9	0	1
CTN087_Day6_15.tif	TN087 Tumor d6 -0011_AB04_15.tif_Files.tif	087	Tumor	6	15	0.06111284	23	0	1
CTN087_Day6_17.tif	TN087 Tumor d6 -0011_AB04_18.tif_Files.tif	087	Tumor	6	17	0.222986965	20	1	2
CTN087_Day6_18.tif	TN087 Tumor d6 -0011_AB04_19.tif_Files.tif	087	Tumor	6	18	0.021254709	24	1	2
CTN087_Day6_19.tif	TN087 Tumor d6 -0011_AB04_20.tif_Files.tif	087	Tumor	6	19	0.113123387	15	0	0
CTN087_Day6_20.tif	TN087 Tumor d6 -0011_AB04_21.tif_Files.tif	087	Tumor	6	20	0.109838504	19	1	1
CTN087_Day6_21.tif	TN087 Tumor d6 -0011_AB04_22.tif_Files.tif	087	Tumor	6	21	0.027929934	15	0	0
CTN087_Day6_22.tif	TN087 Tumor d6 -0011_AB04_23.tif_Files.tif	087	Tumor	6	22	0.138014533	16	0	1
CTN088_Day0_02.tif	TN088 Tumor d0-0050_Position(391).tif_Files.tif	088	Tumor	0	02	0.028759593	4	0	0
CTN088_Day0_03.tif	TN088 Tumor d0-0050_Position(392).tif_Files.tif	088	Tumor	0	03	0.00620256	5	0	0
CTN088_Day0_04.tif	TN088 Tumor d0-0050_Position(393).tif_Files.tif	088	Tumor	0	04	0.013451454	6	0	0
CTN088_Day0_05.tif	TN088 Tumor d0-0050_Position(394).tif_Files.tif	088	Tumor	0	05	0.007049642	4	0	0
CTN088_Day6_01.tif	TN088 Tumor d6 -0015_AA02_01.tif_Files.tif	088	Tumor	6	01	0.019453548	5	2	2
CTN088_Day6_02.tif	TN088 Tumor d6 -0015_AA02_02.tif_Files.tif	088	Tumor	6	02	0.034036376	12	2	2
CTN088_Day6_04.tif	TN088 Tumor d6 -0015_AA02_04.tif_Files.tif	088	Tumor	6	04	0.060736225	22	2	1
CTN088_Day6_05.tif	TN088 Tumor d6 -0015_AA02_05.tif_Files.tif	088	Tumor	6	05	0.027915597	31	1	0
CTN088_Day6_06.tif	TN088 Tumor d6 -0015_AA02_06.tif_Files.tif	088	Tumor	6	06	0.071323793	23	2	2
CTN088_Day6_07.tif	TN088 Tumor d6 -0015_AA02_07.tif_Files.tif	088	Tumor	6	07	0.039600841	8	2	2
CTN088_Day6_08.tif	TN088 Tumor d6 -0015_AA02_08.tif_Files.tif	088	Tumor	6	08	0.069345119	25	2	2
CTN088_Day6_09.tif	TN088 Tumor d6 -0015_AA02_09.tif_Files.tif	088	Tumor	6	09	0.101351518	26	0	0
CTN088_Day6_10.tif	TN088 Tumor d6 -0015_AA02_10.tif_Files.tif	088	Tumor	6	10	0.144536821	5	0	0
CTN088_Day6_11.tif	TN088 Tumor d6 -0015_AA02_11.tif_Files.tif	088	Tumor	6	11	0.037702755	7	2	2
CTN088_Day6_12.tif	TN088 Tumor d6 -0015_AA02_12.tif_Files.tif	088	Tumor	6	12	0.003846501	9	2	2
CTN088_Day6_13.tif	TN088 Tumor d6 -0015_AA02_13.tif_Files.tif	088	Tumor	6	13	0.079441334	25	1	1
CTN088_Day6_14.tif	TN088 Tumor d6 -0015_AA02_14.tif_Files.tif	088	Tumor	6	14	0.421640223	19	2	2
CTN089_Day0_01.tif	TN089 Tumor d0-0051_Position(395).tif_Files.tif	089	Tumor	0	01	0.176863057	7	0	0
CTN089_Day0_02.tif	TN089 Tumor d0-0051_Position(396).tif_Files.tif	089	Tumor	0	02	0.081245271	5	0	0
CTN089_Day0_03.tif	TN089 Tumor d0-0051_Position(397).tif_Files.tif	089	Tumor	0	03	0.054392244	4	0	0
CTN089_Day0_04.tif	TN089 Tumor d0-0051_Position(398).tif_Files.tif	089	Tumor	0	04	0.100640659	7	0	0
CTN089_Day0_06.tif	TN089 Tumor d0-0051_Position(401).tif_Files.tif	089	Tumor	0	06	0.051606872	6	0	0
CTN089_Day0_07.tif	TN089 Tumor d0-0051_Position(402).tif_Files.tif	089	Tumor	0	07	0.065245036	8	0	0
CTN089_Day0_08.tif	TN089 Tumor d0-0051_Position(403).tif_Files.tif	089	Tumor	0	08	0.051078461	12	0	0
CTN089_Day0_09.tif	TN089 Tumor d0-0051_Position(404).tif_Files.tif	089	Tumor	0	09	0.107828125	19	0	1
CTN089_Day0_10.tif	TN089 Tumor d0-0051_Position(405).tif_Files.tif	089	Tumor	0	10	0.040318127	7	0	0
CTN089_Day0_11.tif	TN089 Tumor d0-0051_Position(406).tif_Files.tif	089	Tumor	0	11	0.015216469	5	0	0
CTN089_Day0_12.tif	TN089 Tumor d0-0051_Position(407).tif_Files.tif	089	Tumor	0	12	0.061445188	7	0	0
CTN089_Day0_13.tif	TN089 Tumor d0-0051_Position(408).tif_Files.tif	089	Tumor	0	13	0.015015024	10	0	1
CTN089_Day0_14.tif	TN089 Tumor d0-0051_Position(409).tif_Files.tif	089	Tumor	0	14	0.054191226	5	0	0
CTN089_Day0_15.tif	TN089 Tumor d0-0051_Position(410).tif_Files.tif	089	Tumor	0	15	0.026840497	5	0	0
CTN089_Day6_01.tif	TN089 Tumor d6 -0016_AC02_01.tif_Files.tif	089	Tumor	6	01	0.366665953	14	3	2
CTN089_Day6_03.tif	TN089 Tumor d6 -0016_AC02_03.tif_Files.tif	089	Tumor	6	03	0.01529892	12	0	0
CTN089_Day6_04.tif	TN089 Tumor d6 -0016_AC02_04.tif_Files.tif	089	Tumor	6	04	0.022128237	31	2	2
CTN089_Day6_05.tif	TN089 Tumor d6 -0016_AC02_05.tif_Files.tif	089	Tumor	6	05	0.044158787	36	2	2
CTN089_Day6_06.tif	TN089 Tumor d6 -0016_AC02_06.tif_Files.tif	089	Tumor	6	06	0.053608818	12	1	2
CTN089_Day6_07.tif	TN089 Tumor d6 -0016_AC02_07.tif_Files.tif	089	Tumor	6	07	0.078463299	12	2	1
CTN089_Day6_08.tif	TN089 Tumor d6 -0016_AC02_08.tif_Files.tif	089	Tumor	6	08	0.045815525	10	2	0
CTN089_Day6_09.tif	TN089 Tumor d6 -0016_AC02_09.tif_Files.tif	089	Tumor	6	09	0.034394178	6	1	1
CTN089_Day6_10.tif	TN089 Tumor d6 -0016_AC02_10.tif_Files.tif	089	Tumor	6	10	0.115071066	14	3	2
CTN089_Day6_11.tif	TN089 Tumor d6 -0016_AC02_11.tif_Files.tif	089	Tumor	6	11	0.093522166	14	2	0
CTN089_Day6_12.tif	TN089 Tumor d6 -0016_AC02_12.tif_Files.tif	089	Tumor	6	12	0.082066534	12	1	0
CTN089_Day6_13.tif	TN089 Tumor d6 -0016_AC02_13.tif_Files.tif	089	Tumor	6	13	0.119268168	8	1	0
CTN089_Day6_14.tif	TN089 Tumor d6 -0016_AC02_14.tif_Files.tif	089	Tumor	6	14	0.02222892	38	0	3
CTN089_Day6_15.tif	TN089 Tumor d6 -0016_AC02_15.tif_Files.tif	089	Tumor	6	15	0.078104216	26	3	2
CTN089_Day6_16.tif	TN089 Tumor d6 -0016_AC02_16.tif_Files.tif	089	Tumor	6	16	0.031503198	28	3	2
CTN089_Day6_17.tif	TN089 Tumor d6 -0016_AC02_17.tif_Files.tif	089	Tumor	6	17	0.093556341	20	3	2
CTN089_Day6_18.tif	TN089 Tumor d6 -0016_AC02_18.tif_Files.tif	089	Tumor	6	18	0.015225414	21	0	2
CTN089_Day6_19.tif	TN089 Tumor d6 -0016_AC02_19.tif_Files.tif	089	Tumor	6	19	0.085340177	12	2	1
CTN089_Day6_20.tif	TN089 Tumor d6 -0016_AC02_20.tif_Files.tif	089	Tumor	6	20	0.051707589	7	0	0
CTN089_Day6_21.tif	TN089 Tumor d6 -0016_AC02_21.tif_Files.tif	089	Tumor	6	21	0.012480686	7	0	1
CTN090_Normal_Day0_01.tif	TN090 Normal Mammary d0-0054_Position(436).tif_Files.tif	090	Normal	0	01	0.057686401	5	0	0
CTN090_Normal_Day0_02.tif	TN090 Normal Mammary d0-0054_Position(437).tif_Files.tif	090	Normal	0	02	0.006279149	4	0	0
CTN090_Normal_Day0_03.tif	TN090 Normal Mammary d0-0054_Position(438).tif_Files.tif	090	Normal	0	03	0.050586151	5	0	0
CTN090_Normal_Day0_04.tif	TN090 Normal Mammary d0-0054_Position(439).tif_Files.tif	090	Normal	0	04	0.063009968	5	0	0
CTN090_Normal_Day0_05.tif	TN090 Normal Mammary d0-0054_Position(440).tif_Files.tif	090	Normal	0	05	0.007483238	5	0	0
CTN090_Normal_Day0_06.tif	TN090 Normal Mammary d0-0054_Position(441).tif_Files.tif	090	Normal	0	06	0.137035745	6	0	0
CTN090_Normal_Day0_07.tif	TN090 Normal Mammary d0-0054_Position(442).tif_Files.tif	090	Normal	0	07	0.007890961	7	0	0
CTN090_Normal_Day0_08.tif	TN090 Normal Mammary d0-0054_Position(443).tif_Files.tif	090	Normal	0	08	0.015058845	7	0	0
CTN090_Normal_Day0_09.tif	TN090 Normal Mammary d0-0054_Position(444).tif_Files.tif	090	Normal	0	09	0.031231298	5	0	0
CTN090_Normal_Day0_10.tif	TN090 Normal Mammary d0-0054_Position(445).tif_Files.tif	090	Normal	0	10	0.007493588	6	0	0
CTN090_Normal_Day0_11.tif	TN090 Normal Mammary d0-0054_Position(447).tif_Files.tif	090	Normal	0	11	0.046856491	6	0	0
CTN090_Normal_Day0_12.tif	TN090 Normal Mammary d0-0054_Position(448).tif_Files.tif	090	Normal	0	12	0.043110038	6	0	0
CTN090_Normal_Day0_13.tif	TN090 Normal Mammary d0-0054_Position(449).tif_Files.tif	090	Normal	0	13	0.07296983	5	0	0
CTN090_Normal_Day0_14.tif	TN090 Normal Mammary d0-0054_Position(450).tif_Files.tif	090	Normal	0	14	0.004613357	6	0	0
CTN090_Normal_Day6_01.tif	TN090 Normal Mammary d6 -0025_AB01_01.tif_Files.tif	090	Normal	6	01	0.061407956	7	1	0
CTN090_Normal_Day6_02.tif	TN090 Normal Mammary d6 -0025_AB01_02.tif_Files.tif	090	Normal	6	02	0.13381391	6	2	1
CTN090_Normal_Day6_03.tif	TN090 Normal Mammary d6 -0025_AB01_03.tif_Files.tif	090	Normal	6	03	0.027355403	11	1	1
CTN090_Normal_Day6_04.tif	TN090 Normal Mammary d6 -0025_AB01_04.tif_Files.tif	090	Normal	6	04	0.045302894	6	1	1
CTN090_Normal_Day6_05.tif	TN090 Normal Mammary d6 -0025_AB01_05.tif_Files.tif	090	Normal	6	05	0.041122613	9	1	1
CTN090_Normal_Day6_06.tif	TN090 Normal Mammary d6 -0025_AB01_06.tif_Files.tif	090	Normal	6	06	0.029381264	5	1	0
CTN090_Normal_Day6_07.tif	TN090 Normal Mammary d6 -0025_AB01_07.tif_Files.tif	090	Normal	6	07	0.084598824	10	1	1
CTN090_Normal_Day6_08.tif	TN090 Normal Mammary d6 -0025_AB01_08.tif_Files.tif	090	Normal	6	08	0.03724768	3	0	0
CTN090_Normal_Day6_09.tif	TN090 Normal Mammary d6 -0025_AB01_09.tif_Files.tif	090	Normal	6	09	0.009382005	4	0	0
CTN090_Normal_Day6_11.tif	TN090 Normal Mammary d6 -0025_AB01_11.tif_Files.tif	090	Normal	6	11	0.047124242	4	0	0
CTN090_Normal_Day6_12.tif	TN090 Normal Mammary d6 -0025_AB01_12.tif_Files.tif	090	Normal	6	12	0.037105779	6	0	0
CTN090_Normal_Day6_13.tif	TN090 Normal Mammary d6 -0025_AB01_13.tif_Files.tif	090	Normal	6	13	0.05671877	6	1	0
CTN090_Normal_Day6_14.tif	TN090 Normal Mammary d6 -0025_AB01_14.tif_Files.tif	090	Normal	6	14	0.035974548	8	1	0
CTN090_Normal_Day6_15.tif	TN090 Normal Mammary d6 -0025_AB01_15.tif_Files.tif	090	Normal	6	15	0.025853604	12	1	1
CTN090_Normal_Day6_16.tif	TN090 Normal Mammary d6 -0025_AB01_16.tif_Files.tif	090	Normal	6	16	0.090856367	5	2	1
CTN090_Normal_Day6_17.tif	TN090 Normal Mammary d6 -0025_AB01_17.tif_Files.tif	090	Normal	6	17	0.020963798	4	0	0
CTN090_Normal_Day6_18.tif	TN090 Normal Mammary d6 -0025_AB01_18.tif_Files.tif	090	Normal	6	18	0.163406123	9	1	1
CTN090_Normal_Day6_19.tif	TN090 Normal Mammary d6 -0025_AB01_19.tif_Files.tif	090	Normal	6	19	0.018296629	5	0	0
CTN090_Normal_Day6_20.tif	TN090 Normal Mammary d6 -0025_AB01_20.tif_Files.tif	090	Normal	6	20	0.083350506	3	2	0
CTN090_Normal_Day6_21.tif	TN090 Normal Mammary d6 -0025_AB01_21.tif_Files.tif	090	Normal	6	21	0.061354013	11	2	2
CTN090_Normal_Day6_22.tif	TN090 Normal Mammary d6 -0025_AB01_22.tif_Files.tif	090	Normal	6	22	0.043859647	8	0	0
CTN090_Normal_Day6_23.tif	TN090 Normal Mammary d6 -0025_AB01_23.tif_Files.tif	090	Normal	6	23	0.060555571	8	1	1
CTN090_Normal_Day6_24.tif	TN090 Normal Mammary d6 -0025_AB01_24.tif_Files.tif	090	Normal	6	24	0.02067425	11	1	1
CTN091_Day0_01.tif	TN091 Tumor d0-0052_Position(411).tif_Files.tif	091	Tumor	0	01	0.002846982	6	0	0
CTN091_Day0_02.tif	TN091 Tumor d0-0052_Position(412).tif_Files.tif	091	Tumor	0	02	0.045640085	7	0	1
CTN091_Day0_03.tif	TN091 Tumor d0-0052_Position(413).tif_Files.tif	091	Tumor	0	03	0.005636481	6	0	0
CTN091_Day0_04.tif	TN091 Tumor d0-0052_Position(414).tif_Files.tif	091	Tumor	0	04	0.006562372	6	0	0
CTN091_Day0_05.tif	TN091 Tumor d0-0052_Position(415).tif_Files.tif	091	Tumor	0	05	0.019952229	5	0	0
CTN091_Day0_06.tif	TN091 Tumor d0-0052_Position(416).tif_Files.tif	091	Tumor	0	06	0.004077287	5	0	0
CTN091_Day0_07.tif	TN091 Tumor d0-0052_Position(418).tif_Files.tif	091	Tumor	0	07	0.028737494	5	0	0
CTN091_Day0_08.tif	TN091 Tumor d0-0052_Position(419).tif_Files.tif	091	Tumor	0	08	0.036278962	6	0	0
CTN091_Day0_09.tif	TN091 Tumor d0-0052_Position(420).tif_Files.tif	091	Tumor	0	09	0.01700042	13	0	1
CTN091_Day0_10.tif	TN091 Tumor d0-0052_Position(421).tif_Files.tif	091	Tumor	0	10	0.072373864	9	0	1
CTN091_Day0_11.tif	TN091 Tumor d0-0052_Position(422).tif_Files.tif	091	Tumor	0	11	0.013993931	13	0	1
CTN091_Day0_12.tif	TN091 Tumor d0-0052_Position(423).tif_Files.tif	091	Tumor	0	12	0.033826656	6	0	0
CTN091_Day0_13.tif	TN091 Tumor d0-0052_Position(424).tif_Files.tif	091	Tumor	0	13	0.018491618	6	0	0
CTN091_Day0_14.tif	TN091 Tumor d0-0052_Position(425).tif_Files.tif	091	Tumor	0	14	0.029231812	6	0	0
CTN091_Day0_15.tif	TN091 Tumor d0-0052_Position(426).tif_Files.tif	091	Tumor	0	15	0.005274051	6	0	0
CTN091_Day6_01.tif	TN091 Tumor d6 -0026_AB01_01.tif_Files.tif	091	Tumor	6	01	0.00779616	4	0	0
CTN091_Day6_02.tif	TN091 Tumor d6 -0026_AB01_02.tif_Files.tif	091	Tumor	6	02	0.021216138	13	0	1
CTN091_Day6_03.tif	TN091 Tumor d6 -0026_AB01_03.tif_Files.tif	091	Tumor	6	03	0.022135806	40	0	2
CTN091_Day6_04.tif	TN091 Tumor d6 -0026_AB01_04.tif_Files.tif	091	Tumor	6	04	0.002420292	6	0	0
CTN091_Day6_05.tif	TN091 Tumor d6 -0026_AB01_05.tif_Files.tif	091	Tumor	6	05	0.036024215	5	2	2
CTN091_Day6_06.tif	TN091 Tumor d6 -0026_AB01_06.tif_Files.tif	091	Tumor	6	06	0.022725445	5	0	0
CTN091_Day6_07.tif	TN091 Tumor d6 -0026_AB01_07.tif_Files.tif	091	Tumor	6	07	0.006025413	11	0	1
CTN091_Day6_08.tif	TN091 Tumor d6 -0026_AB01_08.tif_Files.tif	091	Tumor	6	08	0.121671955	40	1	1
CTN091_Day6_09.tif	TN091 Tumor d6 -0026_AB01_09.tif_Files.tif	091	Tumor	6	09	0.005915372	4	0	0
CTN091_Day6_10.tif	TN091 Tumor d6 -0026_AB01_10.tif_Files.tif	091	Tumor	6	10	0.123122126	18	2	2
CTN091_Day6_12.tif	TN091 Tumor d6 -0026_AB01_12.tif_Files.tif	091	Tumor	6	12	0.063690772	25	3	3
CTN091_Day6_13.tif	TN091 Tumor d6 -0026_AB01_13.tif_Files.tif	091	Tumor	6	13	0.178453146	15	0	1
CTN091_Day6_14.tif	TN091 Tumor d6 -0026_AB01_14.tif_Files.tif	091	Tumor	6	14	0.090900285	52	3	3
CTN091_Day6_15.tif	TN091 Tumor d6 -0026_AB01_15.tif_Files.tif	091	Tumor	6	15	0.022862896	8	0	0
CTN091_Day6_16.tif	TN091 Tumor d6 -0026_AB01_16.tif_Files.tif	091	Tumor	6	16	0.042700205	25	3	3
CTN091_Day6_17.tif	TN091 Tumor d6 -0026_AB01_17.tif_Files.tif	091	Tumor	6	17	0.007772684	6	0	0
CTN091_Day6_18.tif	TN091 Tumor d6 -0026_AB01_18.tif_Files.tif	091	Tumor	6	18	0.010589507	16	0	1
CTN091_Day6_19.tif	TN091 Tumor d6 -0026_AB01_19.tif_Files.tif	091	Tumor	6	19	0.004896158	17	0	1
CTN091_Day6_20.tif	TN091 Tumor d6 -0026_AB01_20.tif_Files.tif	091	Tumor	6	20	0.002953977	4	0	0
CTN092_Normal_Day0_01.tif	TN092 Normal Mammary d0-0055_Position(451).tif_Files.tif	092	Normal	0	01	0.166655659	37	0	2
